Latitude,Longitude,Title,Description
43.5342318,4.8132715,"Crau--Négreiron (FR-U)","Red-legged Partridge, Cattle Egret, Eurasian Marsh-Harrier, Black Kite, Common Buzzard, Little Bustard, Stone Curlew, Yellow-legged Gull, Common Wood-Pigeon, European Roller, Eurasian Hoopoe, Lesser Kestrel, Southern Grey/Steppe Grey Shrike, Common Magpie, Woodlark, Nightingale, Starling, Tawny Pipit, Corn Bunting, House Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S23758419' target='_blank'>Checklist S23758419</a>"
43.7179851,7.0194268,"Domaine des Courmettes (FR-U)","Common Wood-Pigeon, Common Cuckoo, Tawny Owl, Alpine Swift, Common Swift, Eurasian Hoopoe, Great Spotted Woodpecker, Eurasian Green Woodpecker, Red-backed Shrike, Eurasian Jay, Common Magpie, Carrion Crow, Common Raven, Skylark, Woodlark, Barn Swallow, Crested Tit, Great Tit, Blue Tit, Long-tailed Tit, Eurasian Nuthatch, Short-toed Treecreeper, Firecrest, Common Chiffchaff, Western Bonelli's Warbler, Blackcap, Subalpine Warbler, Robin, Nightingale, Black Redstart, Stonechat, Blackbird, Mistle Thrush, White/Pied Wagtail, Tawny Pipit, Cirl Bunting, Rock Bunting, Chaffinch, Greenfinch, Goldfinch, Linnet - <a href='http://ebird.org/ebird/view/checklist?subID=S23708662' target='_blank'>Checklist S23708662</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23718567' target='_blank'>Checklist S23718567</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23720018' target='_blank'>Checklist S23720018</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23720241' target='_blank'>Checklist S23720241</a>"
43.6604829,7.2005081,"<a href='http://ebird.org/ebird/hotspot/L968546' target='_blank'>Embouchure du Var</a> (FR-U)","Mute Swan, Little Egret, Common Moorhen, Yellow-legged Gull, Common Tern, Feral Pigeon, Common Swift, Common Magpie, Carrion Crow, Eurasian Crag-Martin, Cetti's Warbler, White/Pied Wagtail, House Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S23737981' target='_blank'>Checklist S23737981</a>"
43.47582,6.77225,"Fréjus--Carrière du Pont du Duc (FR-U)","Eurasian Coot, Yellow-legged Gull, Common Swift, Eurasian Jay, Red-rumped Swallow, Nightingale, Blue Rock-Thrush, Starling, White/Pied Wagtail, Cirl Bunting, Chaffinch, Serin - <a href='http://ebird.org/ebird/view/checklist?subID=S23738084' target='_blank'>Checklist S23738084</a>"
43.5286,4.8965,"<a href='http://ebird.org/ebird/hotspot/L3200888' target='_blank'>La Brune d'Arles</a> (FR-U)","Cattle Egret, Montagu's Harrier, Black Kite, Common Buzzard, Little Bustard, Stone Curlew, Yellow-legged Gull, Pin-tailed Sandgrouse, Common Wood-Pigeon, European Turtle-Dove, Common Swift, Eurasian Hoopoe, Lesser Kestrel, Common Magpie, Eurasian Jackdaw, Carrion Crow, Barn Swallow, Tawny Pipit, House Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S23738097' target='_blank'>Checklist S23738097</a>"
43.7155099,4.9733734,"<a href='http://ebird.org/ebird/hotspot/L3223218' target='_blank'>Les Opies</a> (FR-U)","European Turtle-Dove, Eurasian Collared-Dove, Common Swift, European Roller, Woodchat Shrike, Common Magpie, Eurasian Jackdaw, Skylark, Woodlark, Blackcap, Sardinian Warbler, Redstart, Black Redstart, Stonechat, Blackbird, Cirl Bunting, Chaffinch, Goldfinch, Serin - <a href='http://ebird.org/ebird/view/checklist?subID=S23764502' target='_blank'>Checklist S23764502</a>"
43.70076,7.28314,"Nice -- Place du pin (FR-U)","Yellow-legged Gull, Feral Pigeon, Eurasian Collared-Dove, Pallid Swift, Peregrine Falcon - <a href='http://ebird.org/ebird/view/checklist?subID=S23737972' target='_blank'>Checklist S23737972</a>"
43.5356072,4.5387268,"<a href='http://ebird.org/ebird/hotspot/L940712' target='_blank'>PNR / RNN de Camargue (RNN22)</a> (FR-U)","Little Egret, Black-winged Stilt - <a href='http://ebird.org/ebird/view/checklist?subID=S22749473' target='_blank'>Checklist S22749473</a>"
43.6242714,7.1248484,"<a href='http://ebird.org/ebird/hotspot/L2086384' target='_blank'>Parc de Vaugrenier</a> (FR-U)","Mute Swan, Mallard, Little Grebe, Little Bittern, Grey Heron, Yellow-legged Gull, Feral Pigeon, Common Wood-Pigeon, Eurasian Collared-Dove, Common Swift, Great Spotted Woodpecker, Peregrine Falcon, Common Magpie, Eurasian Jackdaw, Great Tit, Blue Tit, Eurasian Nuthatch, Short-toed Treecreeper, Firecrest, Cetti's Warbler, Eurasian Reed-Warbler, Blackcap, Robin, Blackbird, Chaffinch, Goldfinch - <a href='http://ebird.org/ebird/view/checklist?subID=S23738004' target='_blank'>Checklist S23738004</a>"
43.5704418,4.8753548,"<a href='http://ebird.org/ebird/hotspot/L933042' target='_blank'>RNN des Coussouls de Crau (RNN152)</a> (FR-U)","Montagu's Harrier, Little Bustard, Pin-tailed Sandgrouse, Common Wood-Pigeon, Eurasian Hoopoe, Lesser Kestrel, Red-footed Falcon, Common Magpie, Eurasian Jackdaw, Carrion Crow, Calandra Lark, Greater Short-toed Lark, Skylark, Barn Swallow, Tawny Pipit - <a href='http://ebird.org/ebird/view/checklist?subID=S23758397' target='_blank'>Checklist S23758397</a>"
43.6313229,4.7840685,"Saint-Martin-de-Crau--Baisse de Raillon (FR-U)","Black Swan - <a href='http://ebird.org/ebird/view/checklist?subID=S23757176' target='_blank'>Checklist S23757176</a>"
43.7252737,7.0579433,"Tourrettes-sur-Loup--site d'escalade (FR-U)","Great Spotted Woodpecker, Eurasian Jay, Common Magpie, Carrion Crow, Great Tit, Wallcreeper, Robin, Blackbird, Goldfinch - <a href='http://ebird.org/ebird/view/checklist?subID=S23708685' target='_blank'>Checklist S23708685</a>"
43.6843842,4.7740746,"<a href='http://ebird.org/ebird/hotspot/L1020750' target='_blank'>Vallée des Baux</a> (FR-U)","Greylag Goose, Mallard, Grey Heron, Purple Heron, Great Egret, Little Egret, Cattle Egret, Short-toed Eagle, Bonelli's Eagle, Eurasian Sparrowhawk, Black Kite, Common Buzzard, Black-winged Stilt, Common Wood-Pigeon, European Turtle-Dove, Eurasian Collared-Dove, Common Cuckoo, Common Swift, European Roller, Eurasian Green Woodpecker, Eurasian Hobby, Eurasian Golden Oriole, Eurasian Jay, Barn Swallow, Great Tit, Long-tailed Tit, Short-toed Treecreeper, Melodious Warbler, Eurasian Reed-Warbler, Fan-tailed Warbler, Subalpine Warbler, Sardinian Warbler, Nightingale, Stonechat, Blackbird, Starling, Corn Bunting, Chaffinch, Greenfinch, House Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S23771360' target='_blank'>Checklist S23771360</a>"
43.5918613,4.7913265,"<a href='http://ebird.org/ebird/hotspot/L932854' target='_blank'>Étang des Aulnes</a> (FR-U)","Mute Swan, Great Crested Grebe, Black Kite, Eurasian Coot, Caspian Tern, Common Tern, Common Wood-Pigeon, Common Cuckoo, Common Kingfisher, Eurasian Green Woodpecker, Common Magpie, Eurasian Jackdaw, Carrion Crow, Blue Tit, Short-toed Treecreeper, Cetti's Warbler, Nightingale, Starling - <a href='http://ebird.org/ebird/view/checklist?subID=S23758396' target='_blank'>Checklist S23758396</a>"
